,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
927,LP001928,0,0,0,0,0,2507,0.0,56.0,360.0,1.0,0,1
928,LP001929,1,1,2,0,1,5746,0.0,144.0,84.0,0.83661879,0,1
929,LP001930,1,1,0,0,0,2473,1843.0,159.0,360.0,1.0,0,0
930,LP001931,1,1,1,1,0,3399,1640.0,111.0,180.0,1.0,2,1
931,LP001932,1,1,2,0,0,3717,0.0,120.0,360.0,1.0,1,1
932,LP001933,1,1,0,0,0,2058,2134.0,88.0,360.0,0.83661879,2,1
933,LP001934,0,0,1,0,0,3541,0.0,112.0,360.0,0.83661879,1,1
934,LP001935,1,1,1,0,1,10000,0.0,155.0,360.0,1.0,0,0
935,LP001936,1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1,1
936,LP001937,1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1,1
937,LP001938,1,1,2,1,0,3601,1590.0,141.0,360.0,1.0,0,1
938,LP001939,0,0,0,0,0,3166,2985.0,132.0,360.0,0.83661879,0,1
939,LP001940,1,1,3,0,0,15000,0.0,300.0,360.0,1.0,0,1
940,LP001941,1,1,1,0,1,8666,4983.0,376.0,360.0,0.0,0,0
941,LP001942,1,0,0,0,0,4917,0.0,130.0,360.0,0.0,0,1
942,LP001943,1,1,0,0,1,5818,2160.0,184.0,360.0,1.0,1,1
943,LP001944,0,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2,0
944,LP001945,0,0,0,0,0,2500,0.0,67.0,360.0,1.0,2,1
945,LP001946,1,0,1,0,0,4384,1793.0,117.0,360.0,1.0,2,1
946,LP001947,1,0,0,0,0,2935,0.0,98.0,360.0,1.0,1,1
947,LP001948,1,0,0,0,0,2833,0.0,71.0,360.0,1.0,2,1
948,LP001949,1,1,0,0,1,63337,0.0,490.0,180.0,1.0,2,1
949,LP001950,1,1,1,0,1,9833,1833.0,182.0,180.0,1.0,2,1
950,LP001951,1,1,0,0,1,5503,4490.0,70.0,334.0,1.0,1,1
951,LP001952,1,1,1,0,1,5250,688.0,160.0,360.0,1.0,0,1
952,LP001953,1,1,2,0,1,2500,4600.0,176.0,360.0,1.0,0,1
953,LP001954,0,0,3,1,0,1830,0.0,141.0,360.0,0.0,2,0
954,LP001955,0,0,0,0,0,4160,0.0,71.0,360.0,1.0,1,1
955,LP001956,1,1,3,1,0,2647,1587.0,173.0,360.0,1.0,0,0
956,LP001957,0,0,0,0,0,2378,0.0,46.0,360.0,1.0,0,0
957,LP001958,1,1,1,1,0,4554,1229.0,158.0,360.0,1.0,2,1
958,LP001959,1,1,3,1,0,3173,0.0,74.0,360.0,1.0,1,1
959,LP001960,1,1,2,0,1,2583,2330.0,125.0,360.0,1.0,0,1
960,LP001961,1,1,0,0,0,2499,2458.0,160.0,360.0,1.0,1,1
961,LP001962,1,1,0,1,0,3523,3230.0,152.0,360.0,0.0,0,0
962,LP001963,1,1,2,1,0,3083,2168.0,126.0,360.0,1.0,2,1
963,LP001964,1,1,0,0,0,6333,4583.0,259.0,360.0,0.83661879,1,1
964,LP001965,1,1,0,0,0,2625,6250.0,187.0,360.0,1.0,0,1
965,LP001966,1,1,0,0,0,9083,0.0,228.0,360.0,1.0,1,1
966,LP001967,1,0,0,0,0,8750,4167.0,308.0,360.0,1.0,0,0
967,LP001968,1,1,3,0,0,2666,2083.0,95.0,360.0,1.0,0,1
968,LP001969,0,1,0,0,1,5500,0.0,105.0,360.0,0.0,0,0
969,LP001970,0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1,1
970,LP001971,0,0,0,0,0,3813,0.0,116.0,180.0,1.0,2,1
971,LP001972,1,1,2,0,0,8333,3167.0,165.0,360.0,1.0,0,1
972,LP001973,1,1,1,0,0,3875,0.0,67.0,360.0,1.0,2,0
973,LP001974,1,1,0,1,0,3000,1666.0,100.0,480.0,0.0,2,0
974,LP001975,1,1,3,0,0,5167,3167.0,200.0,360.0,1.0,1,1
975,LP001976,0,0,1,0,0,4723,0.0,81.0,360.0,1.0,1,0
976,LP001977,1,1,2,0,0,5000,3667.0,236.0,360.0,1.0,1,1
977,LP001978,1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,2,1
978,LP001979,1,1,0,0,0,3013,3033.0,95.0,300.0,0.83661879,2,1
979,LP001980,1,0,0,0,1,6822,0.0,141.0,360.0,1.0,0,1
980,LP001981,1,0,0,1,0,6216,0.0,133.0,360.0,1.0,0,0
981,LP001982,1,0,0,0,0,2500,0.0,96.0,480.0,1.0,1,0
982,LP001983,1,0,0,0,0,5124,0.0,124.0,334.0,0.0,0,0
983,LP001984,1,1,1,0,0,6325,0.0,175.0,360.0,1.0,1,1
984,LP001985,1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,0,0
985,LP001986,0,0,0,0,1,15759,0.0,55.0,360.0,1.0,1,1
986,LP001987,1,1,2,0,0,5185,0.0,155.0,360.0,1.0,1,1
987,LP001988,1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,0,1
988,LP001989,1,0,1,0,0,3062,1987.0,111.0,180.0,0.0,2,0
989,LP001990,0,0,0,0,1,2764,1459.0,110.0,360.0,1.0,2,1
990,LP001991,1,1,0,0,0,4817,923.0,120.0,180.0,1.0,2,1
991,LP001992,1,1,3,0,0,8750,4996.0,130.0,360.0,1.0,0,1
992,LP001993,1,1,0,0,0,4310,0.0,130.0,360.0,0.83661879,1,1
993,LP001994,1,0,0,0,0,3069,0.0,71.0,480.0,1.0,2,0
994,LP001995,1,1,2,0,0,5391,0.0,130.0,360.0,1.0,2,1
995,LP001996,1,1,0,0,1,3333,2500.0,128.0,360.0,1.0,1,1
996,LP001997,1,0,0,0,0,5941,4232.0,296.0,360.0,1.0,1,1
997,LP001998,0,0,0,0,0,6000,0.0,156.0,360.0,1.0,2,1
998,LP001999,1,0,0,0,1,7167,0.0,128.0,360.0,1.0,2,1
999,LP002000,1,1,2,0,0,4566,0.0,100.0,360.0,1.0,2,0
1000,LP002001,1,0,1,0,1,3667,0.0,113.0,180.0,1.0,2,1
1001,LP002002,1,0,0,1,0,2346,1600.0,132.0,360.0,1.0,1,1
1002,LP002003,1,1,0,1,0,3010,3136.0,141.0,360.0,0.0,2,0
1003,LP002004,1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,2,1
1004,LP002005,1,1,0,0,0,5488,0.0,125.0,360.0,1.0,0,1
1005,LP002006,1,0,3,0,0,9167,0.0,185.0,360.0,1.0,0,1
1006,LP002007,1,1,3,0,0,9504,0.0,275.0,360.0,1.0,0,1
1007,LP002008,1,1,0,0,0,2583,2115.0,120.0,360.0,0.83661879,2,1
1008,LP002009,1,1,2,1,0,1993,1625.0,113.0,180.0,1.0,1,1
1009,LP002010,1,1,2,0,0,3100,1400.0,113.0,360.0,1.0,2,1
1010,LP002011,1,1,2,0,0,3276,484.0,135.0,360.0,0.83661879,1,1
1011,LP002012,0,0,0,0,0,3180,0.0,71.0,360.0,0.0,2,0
1012,LP002013,1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,2,1
1013,LP002014,1,0,0,1,0,3902,1666.0,109.0,360.0,1.0,0,1
1014,LP002015,0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1,0
1015,LP002016,1,1,2,1,0,2889,0.0,45.0,180.0,0.0,2,0
1016,LP002017,1,0,0,1,0,2755,0.0,65.0,300.0,1.0,0,0
1017,LP002018,1,0,0,0,0,2500,20000.0,103.0,360.0,1.0,1,1
1018,LP002019,0,0,0,1,0,1963,0.0,53.0,360.0,1.0,1,1
1019,LP002020,0,0,0,0,1,7441,0.0,194.0,360.0,1.0,0,0
1020,LP002021,0,0,0,0,0,4547,0.0,115.0,360.0,1.0,1,1
1021,LP002022,1,1,0,1,0,2167,2400.0,115.0,360.0,1.0,2,1
1022,LP002023,0,0,0,1,0,2213,0.0,66.0,360.0,1.0,0,1
1023,LP002024,1,1,1,0,0,8300,0.0,152.0,300.0,0.0,1,0
1024,LP002025,1,1,3,0,0,81000,0.0,360.0,360.0,0.0,0,0
1025,LP002026,0,0,1,1,1,3867,0.0,62.0,360.0,1.0,1,0
1026,LP002027,1,1,0,0,1,6256,0.0,160.0,360.0,0.83661879,2,1
1027,LP002028,1,1,0,1,0,6096,0.0,218.0,360.0,0.0,0,0
1028,LP002029,1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,0,1
1029,LP002030,0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1,0
1030,LP002031,0,0,0,0,0,2995,0.0,60.0,360.0,1.0,2,1
1031,LP002032,0,0,1,0,0,2600,0.0,160.0,360.0,1.0,2,0
1032,LP002033,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,2,0
1033,LP002034,1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,0,1
1034,LP002035,1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1,1
1035,LP002036,1,1,0,0,0,5829,0.0,138.0,360.0,1.0,0,1
1036,LP002037,0,0,0,1,0,2720,0.0,80.0,334.0,0.0,2,0
1037,LP002038,1,1,0,0,0,1820,1719.0,100.0,360.0,1.0,2,1
1038,LP002039,1,1,1,0,0,7250,1667.0,110.0,334.0,0.0,2,0
1039,LP002040,1,1,0,0,0,14880,0.0,96.0,360.0,1.0,1,1
1040,LP002041,1,1,0,0,0,2666,4300.0,121.0,360.0,1.0,0,1
1041,LP002042,0,0,1,1,0,4606,0.0,81.0,360.0,1.0,0,0
1042,LP002043,1,1,2,0,0,5935,0.0,133.0,360.0,1.0,1,1
1043,LP002044,1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,0,1
1044,LP002045,1,0,0,1,0,2717,0.0,60.0,180.0,1.0,2,1
1045,LP002046,0,0,1,0,1,8624,0.0,150.0,360.0,1.0,1,1
1046,LP002047,1,0,0,0,0,6500,0.0,105.0,360.0,0.0,0,0
1047,LP002048,1,0,0,0,1,12876,0.0,405.0,360.0,1.0,1,1
1048,LP002049,1,1,0,0,0,2425,2340.0,143.0,360.0,1.0,1,1
1049,LP002050,1,0,0,0,0,3750,0.0,100.0,360.0,1.0,2,1
1050,LP002051,0,1,0,0,0,10047,0.0,141.0,240.0,1.0,1,1
1051,LP002052,1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,1,1
1052,LP002053,1,1,0,0,0,2213,1125.0,141.0,360.0,1.0,2,1
1053,LP002054,1,0,0,0,1,10416,0.0,187.0,360.0,0.0,2,0
1054,LP002055,0,1,0,1,1,7142,0.0,138.0,360.0,1.0,0,1
1055,LP002056,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1,1
1056,LP002057,1,1,0,0,0,7901,1833.0,180.0,360.0,1.0,0,1
1057,LP002058,1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,1,1
1058,LP002059,1,0,1,0,0,37719,0.0,152.0,360.0,1.0,1,1
1059,LP002060,1,1,0,0,0,7333,8333.0,175.0,300.0,0.83661879,0,1
1060,LP002061,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,0,1
1061,LP002062,1,1,2,1,0,4652,0.0,110.0,360.0,1.0,0,1
1062,LP002063,1,1,0,0,1,3539,1376.0,55.0,360.0,1.0,0,0
1063,LP002064,1,1,2,0,0,3340,1710.0,150.0,360.0,0.0,0,0
1064,LP002065,1,0,1,1,1,2769,1542.0,190.0,360.0,0.83661879,1,0
1065,LP002066,1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,0,0
1066,LP002067,1,1,2,1,0,1958,1456.0,60.0,300.0,0.83661879,2,1
1067,LP002068,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,0,0
1068,LP002069,1,1,0,0,0,2483,2466.0,90.0,180.0,0.0,0,1
1069,LP002070,1,0,0,0,1,7085,0.0,84.0,360.0,1.0,1,1
1070,LP002071,1,1,2,0,0,3859,0.0,96.0,360.0,1.0,1,1
1071,LP002072,1,1,0,0,0,4301,0.0,118.0,360.0,1.0,2,1
1072,LP002073,1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,2,0
1073,LP002074,1,0,2,0,0,4354,0.0,136.0,360.0,1.0,0,1
1074,LP002075,1,1,0,0,0,8334,0.0,160.0,360.0,1.0,1,0
1075,LP002076,1,1,0,0,1,2083,4083.0,160.0,360.0,0.83661879,1,1
1076,LP002077,1,1,3,0,0,7740,0.0,128.0,180.0,1.0,2,1
1077,LP002078,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,0,1
1078,LP002079,0,0,1,1,1,5191,0.0,132.0,360.0,1.0,1,1
1079,LP002080,1,0,0,0,0,4166,0.0,98.0,360.0,0.0,1,0
1080,LP002081,1,0,0,0,0,6000,0.0,140.0,360.0,1.0,0,1
1081,LP002082,1,1,3,1,0,2947,1664.0,70.0,180.0,0.0,2,0
1082,LP002083,1,1,0,0,0,16692,0.0,110.0,360.0,1.0,1,1
1083,LP002084,0,1,2,1,1,210,2917.0,98.0,360.0,1.0,1,1
1084,LP002085,1,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2,0
1085,LP002086,1,1,1,0,1,3450,2079.0,162.0,360.0,1.0,1,1
1086,LP002087,1,1,1,1,0,2653,1500.0,113.0,180.0,0.0,0,0
1087,LP002088,1,1,3,0,0,4691,0.0,100.0,360.0,1.0,1,1
1088,LP002089,0,0,0,0,1,2500,0.0,93.0,360.0,0.83661879,2,1
1089,LP002090,1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,0,1
1090,LP002091,1,1,2,0,1,16525,1014.0,150.0,360.0,1.0,0,1
1091,LP002092,1,1,2,0,0,6700,1750.0,230.0,300.0,1.0,1,1
1092,LP002093,1,1,2,0,0,2873,1872.0,132.0,360.0,0.0,1,0
1093,LP002094,1,1,1,0,1,16667,2250.0,86.0,360.0,1.0,1,1
1094,LP002095,1,1,2,0,0,2947,1603.0,141.0,360.0,1.0,2,0
1095,LP002096,0,0,0,1,0,4350,0.0,154.0,360.0,1.0,0,1
1096,LP002097,1,1,3,1,0,3095,0.0,113.0,360.0,1.0,0,1
1097,LP002098,1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,1,1
1098,LP002099,1,1,0,0,0,10833,0.0,234.0,360.0,1.0,1,1
1099,LP002100,1,1,2,0,0,8333,0.0,246.0,360.0,1.0,1,1
1100,LP002101,1,1,1,1,0,1958,2436.0,131.0,360.0,1.0,0,1
1101,LP002102,1,0,2,0,0,3547,0.0,80.0,360.0,0.0,0,0
1102,LP002103,1,1,1,0,0,18333,0.0,500.0,360.0,1.0,2,0
1103,LP002104,1,1,2,0,1,4583,2083.0,160.0,360.0,1.0,1,1
1104,LP002105,1,0,0,0,0,2435,0.0,75.0,360.0,1.0,2,0
1105,LP002106,1,0,0,1,0,2699,2785.0,96.0,360.0,0.83661879,1,1
1106,LP002107,1,1,1,1,0,5333,1131.0,186.0,360.0,0.83661879,2,1
1107,LP002108,1,0,0,1,0,3691,0.0,110.0,360.0,1.0,0,1
1108,LP002109,0,0,0,1,1,17263,0.0,225.0,360.0,1.0,1,1
1109,LP002110,1,1,0,0,0,3597,2157.0,119.0,360.0,0.0,0,0
1110,LP002111,0,1,1,0,0,3326,913.0,105.0,84.0,1.0,1,1
1111,LP002112,1,1,0,1,0,2600,1700.0,107.0,360.0,1.0,0,1
1112,LP002113,1,1,0,0,0,4625,2857.0,111.0,12.0,0.83661879,2,1
1113,LP002114,1,1,1,0,1,2895,0.0,95.0,360.0,1.0,1,1
1114,LP002115,1,0,0,0,0,6283,4416.0,209.0,360.0,0.0,0,0
1115,LP002116,0,0,0,0,0,645,3683.0,113.0,480.0,1.0,0,1
1116,LP002117,0,0,0,0,0,3159,0.0,100.0,360.0,1.0,1,1
1117,LP002118,1,1,2,0,0,4865,5624.0,208.0,360.0,1.0,1,1
1118,LP002119,1,1,1,1,0,4050,5302.0,138.0,360.0,0.83661879,0,0
1119,LP002120,1,1,0,1,0,3814,1483.0,124.0,300.0,1.0,1,1
1120,LP002121,1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,0,1
1121,LP002122,1,1,0,0,0,20833,6667.0,480.0,360.0,0.83661879,2,1
1122,LP002123,1,0,0,0,0,3583,0.0,96.0,360.0,1.0,2,0
1123,LP002124,1,1,0,0,1,2479,3013.0,188.0,360.0,1.0,2,1
1124,LP002125,0,0,1,0,0,13262,0.0,40.0,360.0,1.0,2,1
1125,LP002126,1,0,0,1,0,3598,1287.0,100.0,360.0,1.0,0,0
1126,LP002127,1,1,1,0,0,6065,2004.0,250.0,360.0,1.0,1,1
1127,LP002128,1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,2,1
1128,LP002129,1,1,0,0,0,2130,6666.0,70.0,180.0,1.0,1,0
1129,LP002130,1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,0,0
1130,LP002131,1,1,3,0,0,3466,3428.0,150.0,360.0,1.0,0,1
1131,LP002132,0,1,2,0,0,2031,1632.0,113.0,480.0,1.0,1,1
1132,LP002133,1,1,0,1,0,3074,1800.0,123.0,360.0,0.0,1,0
1133,LP002134,1,0,0,0,0,4683,1915.0,185.0,360.0,1.0,1,0
1134,LP002135,0,0,0,1,0,3400,0.0,95.0,360.0,1.0,0,0
1135,LP002136,1,1,2,1,0,2192,1742.0,45.0,360.0,1.0,1,1
1136,LP002137,1,0,0,0,0,2500,0.0,55.0,360.0,1.0,1,1
1137,LP002138,1,1,3,0,1,5677,1424.0,100.0,360.0,1.0,0,1
1138,LP002139,1,1,2,0,1,7948,7166.0,480.0,360.0,1.0,0,1
1139,LP002140,1,0,0,0,0,4680,2087.0,141.0,360.0,1.0,1,0
1140,LP002141,1,1,2,0,1,17500,0.0,400.0,360.0,1.0,0,1
1141,LP002142,1,1,0,0,0,3775,0.0,110.0,360.0,1.0,1,1
1142,LP002143,1,1,1,1,0,5285,1430.0,161.0,360.0,0.0,1,1
1143,LP002144,1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1,1
1144,LP002145,1,0,0,1,0,6783,0.0,130.0,360.0,1.0,1,1
1145,LP002146,1,1,0,0,0,1025,5500.0,216.0,360.0,0.83661879,0,1
1146,LP002147,1,1,3,0,0,4281,0.0,100.0,360.0,1.0,2,1
1147,LP002148,1,0,2,0,0,3588,0.0,110.0,360.0,0.0,0,0
1148,LP002149,1,0,1,0,0,11250,0.0,196.0,360.0,0.83661879,1,0
1149,LP002150,0,0,0,1,1,18165,0.0,125.0,360.0,1.0,2,1
1150,LP002151,1,0,0,1,1,2550,2042.0,126.0,360.0,1.0,0,1
1151,LP002152,1,1,0,0,0,6133,3906.0,324.0,360.0,1.0,2,1
1152,LP002153,1,0,2,0,0,3617,0.0,107.0,360.0,1.0,1,1
1153,LP002154,1,1,0,1,0,2917,536.0,66.0,360.0,1.0,0,0
1154,LP002155,1,1,3,0,0,6417,0.0,157.0,180.0,1.0,0,1
1155,LP002156,0,1,1,0,0,4608,2845.0,140.0,180.0,1.0,1,1
1156,LP002157,0,0,0,0,0,2138,0.0,99.0,360.0,0.0,1,0
1157,LP002158,0,0,1,0,1,3652,0.0,95.0,360.0,1.0,1,1
1158,LP002159,1,1,1,1,0,2239,2524.0,128.0,360.0,1.0,2,1
1159,LP002160,0,1,0,1,0,3017,663.0,102.0,360.0,0.83661879,1,1
1160,LP002161,1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,0,1
1161,LP002162,1,0,0,1,0,3358,0.0,80.0,36.0,1.0,1,0
1162,LP002163,1,0,0,0,0,2526,1783.0,145.0,360.0,1.0,0,1
1163,LP002164,0,0,0,0,0,5000,0.0,103.0,360.0,0.0,1,0
1164,LP002165,1,1,0,0,0,2785,2016.0,110.0,360.0,1.0,0,1
1165,LP002166,1,1,2,0,1,6633,0.0,141.0,360.0,0.0,0,0
1166,LP002167,1,1,1,1,0,2492,2375.0,141.0,360.0,1.0,0,1
1167,LP002168,1,1,1,0,0,3333,3250.0,158.0,360.0,1.0,2,1
1168,LP002169,1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,2,0
1169,LP002170,1,1,0,0,0,3593,4266.0,132.0,180.0,0.0,0,0
1170,LP002171,1,1,1,0,0,5468,1032.0,26.0,360.0,1.0,1,1
1171,LP002172,0,0,0,0,0,2667,1625.0,84.0,360.0,0.83661879,2,1
1172,LP002173,1,1,3,0,1,10139,0.0,260.0,360.0,1.0,1,1
1173,LP002174,1,1,0,0,0,3887,2669.0,162.0,360.0,1.0,1,1
1174,LP002175,0,1,0,0,0,4180,2306.0,182.0,360.0,1.0,1,1
1175,LP002176,1,1,2,1,0,3675,242.0,108.0,360.0,1.0,1,1
1176,LP002177,0,1,1,0,1,19484,0.0,600.0,360.0,1.0,1,1
1177,LP002178,1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,0,1
1178,LP002179,1,0,0,1,1,5800,0.0,132.0,360.0,1.0,1,1
1179,LP002180,1,1,2,0,0,8799,0.0,258.0,360.0,0.0,2,0
1180,LP002181,1,1,0,1,0,4467,0.0,120.0,360.0,0.83661879,0,1
1181,LP002182,1,0,0,0,0,3333,0.0,70.0,360.0,1.0,2,1
1182,LP002183,1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,0,0
1183,LP002184,0,0,0,0,0,2378,0.0,9.0,360.0,1.0,2,0
1184,LP002185,1,1,0,0,0,3166,2064.0,104.0,360.0,0.0,2,0
1185,LP002186,1,1,1,0,0,3417,1750.0,186.0,360.0,1.0,2,1
1186,LP002187,1,1,0,0,0,5116,1451.0,165.0,360.0,0.0,2,0
1187,LP002188,1,1,2,0,0,16666,0.0,275.0,360.0,1.0,2,1
1188,LP002189,1,1,2,1,0,6125,1625.0,187.0,480.0,1.0,1,0
1189,LP002190,1,1,3,0,0,6406,0.0,150.0,360.0,1.0,1,0
1190,LP002191,1,1,2,0,0,3159,461.0,108.0,84.0,1.0,2,1
1191,LP002192,1,1,0,0,0,3087,2210.0,136.0,360.0,0.0,1,0
1192,LP002193,1,0,0,0,0,3229,2739.0,110.0,360.0,1.0,2,1
1193,LP002194,1,1,1,0,0,1782,2232.0,107.0,360.0,1.0,0,1
1194,LP002195,1,0,0,0,1,3182,2917.0,161.0,360.0,1.0,2,1
1195,LP002196,1,1,2,0,0,6540,0.0,205.0,360.0,1.0,1,1
1196,LP002197,1,0,0,0,0,1836,33837.0,90.0,360.0,1.0,2,0
1197,LP002198,0,1,0,0,0,3166,0.0,36.0,360.0,1.0,1,1
1198,LP002199,1,1,1,0,0,1880,0.0,61.0,360.0,0.83661879,0,0
1199,LP002200,1,1,1,0,0,2787,1917.0,146.0,360.0,0.0,0,0
1200,LP002201,1,1,1,0,0,4283,3000.0,172.0,84.0,1.0,0,0
1201,LP002202,1,1,0,0,0,2297,1522.0,104.0,360.0,1.0,2,1
1202,LP002203,0,0,0,1,0,2165,0.0,70.0,360.0,1.0,1,1
1203,LP002204,1,0,0,0,0,4750,0.0,94.0,360.0,1.0,1,1
1204,LP002205,1,1,2,0,1,2726,0.0,106.0,360.0,0.0,1,0
1205,LP002206,1,1,0,0,0,3000,3416.0,56.0,180.0,1.0,1,1
1206,LP002207,1,1,2,0,1,6000,0.0,205.0,240.0,1.0,1,0
1207,LP002208,1,0,3,0,1,9357,0.0,292.0,360.0,1.0,1,1
1208,LP002209,1,1,0,0,0,3859,3300.0,142.0,180.0,1.0,0,1
1209,LP002210,1,1,0,0,1,16120,0.0,260.0,360.0,1.0,2,1
1210,LP002211,1,0,0,1,0,3833,0.0,110.0,360.0,1.0,0,1
1211,LP002212,1,1,2,1,1,6383,1000.0,187.0,360.0,1.0,0,0
1212,LP002213,1,0,0,0,0,2987,0.0,88.0,360.0,0.0,1,0
1213,LP002214,1,1,0,0,1,9963,0.0,180.0,360.0,1.0,0,1
1214,LP002215,1,1,2,0,0,5780,0.0,192.0,360.0,1.0,2,1
1215,LP002216,0,0,3,0,1,416,41667.0,350.0,180.0,0.83661879,2,0
1216,LP002217,1,1,0,1,1,2894,2792.0,155.0,360.0,1.0,0,1
1217,LP002218,1,1,3,0,0,5703,0.0,128.0,360.0,1.0,2,1
1218,LP002219,1,0,0,0,0,3676,4301.0,172.0,360.0,1.0,0,1
1219,LP002220,0,1,1,0,0,12000,0.0,496.0,360.0,1.0,1,1
1220,LP002221,1,1,0,1,0,2400,3800.0,141.0,180.0,1.0,2,0
1221,LP002222,1,1,1,0,0,3400,2500.0,173.0,360.0,1.0,1,1
1222,LP002223,1,1,2,1,0,3987,1411.0,157.0,360.0,1.0,0,1
1223,LP002224,1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,0,1
1224,LP002225,0,0,0,0,0,2900,0.0,71.0,360.0,1.0,0,1
1225,LP002226,1,1,3,0,0,4106,0.0,40.0,180.0,1.0,0,1
1226,LP002227,1,1,1,0,0,8072,240.0,253.0,360.0,1.0,2,1
1227,LP002228,1,1,2,0,0,7583,0.0,187.0,360.0,1.0,2,1
1228,LP002229,0,0,0,0,1,4583,0.0,133.0,360.0,0.0,1,0
1229,LP002230,1,0,0,0,0,5849,0.0,141.0,360.0,1.0,2,1
1230,LP002231,1,1,1,0,0,4583,1508.0,128.0,360.0,1.0,0,0
1231,LP002232,1,1,0,0,1,3000,0.0,66.0,360.0,1.0,2,1
1232,LP002233,1,1,0,1,0,2583,2358.0,120.0,360.0,1.0,2,1
1233,LP002234,1,0,0,0,0,6000,0.0,141.0,360.0,1.0,2,1
1234,LP002235,1,1,2,0,1,5417,4196.0,267.0,360.0,1.0,2,1
1235,LP002236,1,1,0,1,0,2333,1516.0,95.0,360.0,1.0,2,1
1236,LP002237,1,1,3,0,0,3036,2504.0,158.0,360.0,0.0,1,0
1237,LP002238,1,1,2,0,0,4006,1526.0,168.0,360.0,1.0,2,1
1238,LP002239,1,1,1,0,0,12841,10968.0,349.0,360.0,1.0,1,0
1239,LP002240,1,1,2,0,0,3200,700.0,70.0,360.0,1.0,2,1
1240,LP002241,1,1,2,0,1,2500,1840.0,109.0,360.0,1.0,2,1
1241,LP002242,1,1,2,0,0,3073,8106.0,200.0,360.0,1.0,2,1
1242,LP002243,1,0,0,0,0,1853,2840.0,114.0,360.0,1.0,0,0
1243,LP002244,1,1,2,0,0,1299,1086.0,17.0,120.0,1.0,2,1
1244,LP002245,1,0,0,0,0,4950,0.0,125.0,360.0,1.0,2,1
1245,LP002246,1,0,1,1,0,3596,0.0,100.0,240.0,0.83661879,2,1
1246,LP002247,0,0,0,0,0,3510,0.0,76.0,360.0,0.0,2,0
1247,LP002248,1,1,0,1,0,4887,0.0,133.0,360.0,1.0,0,0
1248,LP002249,1,1,0,0,1,2600,3500.0,115.0,334.0,1.0,2,1
1249,LP002250,1,1,0,1,0,7660,0.0,104.0,360.0,0.0,2,0
1250,LP002251,1,1,1,0,0,5955,5625.0,315.0,360.0,1.0,2,1
1251,LP002252,1,1,0,1,0,2600,1911.0,116.0,360.0,0.0,1,0
1252,LP002253,1,1,2,1,0,3365,1917.0,112.0,360.0,0.0,0,0
1253,LP002254,1,1,1,0,1,3717,2925.0,151.0,360.0,0.83661879,1,0
1254,LP002255,1,1,0,0,1,9560,0.0,191.0,360.0,1.0,1,1
1255,LP002256,1,1,0,0,0,2799,2253.0,122.0,360.0,1.0,1,1
1256,LP002257,1,1,2,1,0,4226,1040.0,110.0,360.0,1.0,2,1
1257,LP002258,1,0,0,1,0,1442,0.0,35.0,360.0,1.0,2,0
1258,LP002259,0,0,2,0,1,3750,2083.0,120.0,360.0,1.0,1,1
1259,LP002260,1,1,1,0,1,4166,3369.0,201.0,360.0,0.83661879,2,0
1260,LP002261,1,0,0,0,0,3167,0.0,74.0,360.0,1.0,2,0
1261,LP002262,1,0,1,0,1,4692,0.0,106.0,360.0,1.0,0,0
